time,load_shortfall_3h
2018-07-12 09:00:00,17543.059
2018-07-12 12:00:00,19566.996
2018-07-12 15:00:00,18836.998
2018-07-12 18:00:00,16756.17
2018-07-12 21:00:00,17550.014
2018-07-13 00:00:00,17838.621
2018-07-13 03:00:00,11637.837
2018-07-13 06:00:00,11397.077
2018-07-13 09:00:00,14797.32
2018-07-13 12:00:00,18189.117
2018-07-13 15:00:00,16906.896
2018-07-13 18:00:00,15460.506
2018-07-13 21:00:00,17989.281
2018-07-14 00:00:00,17366.89
2018-07-14 03:00:00,11551.076
2018-07-14 06:00:00,9441.67
2018-07-14 09:00:00,12420.474
2018-07-14 12:00:00,13948.131
2018-07-14 15:00:00,14247.659
2018-07-14 18:00:00,11837.099
2018-07-14 21:00:00,12262.784
2018-07-15 00:00:00,15026.768
2018-07-15 03:00:00,11614.759
2018-07-15 06:00:00,8850.744
2018-07-15 09:00:00,9433.58
2018-07-15 12:00:00,12008.083
2018-07-15 15:00:00,12049.062
2018-07-15 18:00:00,10316.451
2018-07-15 21:00:00,11177.117
2018-07-16 00:00:00,15031.276
2018-07-16 03:00:00,7177.0435
2018-07-16 06:00:00,5102.4746
2018-07-16 09:00:00,13260.843
2018-07-16 12:00:00,12851.045
2018-07-16 15:00:00,14998.392
2018-07-16 18:00:00,15147.077
2018-07-16 21:00:00,17048.143
2018-07-17 00:00:00,16906.055
2018-07-17 03:00:00,11166.456
2018-07-17 06:00:00,11034.584
2018-07-17 09:00:00,16294.802
2018-07-17 12:00:00,18283.068
2018-07-17 15:00:00,17474.924
2018-07-17 18:00:00,17406.014
2018-07-17 21:00:00,18417.812
2018-07-18 00:00:00,18617.527
2018-07-18 03:00:00,15312.221
2018-07-18 06:00:00,11437.335
2018-07-18 09:00:00,17365.012
2018-07-18 12:00:00,18036.582
2018-07-18 15:00:00,18077.367
2018-07-18 18:00:00,17689.395
2018-07-18 21:00:00,17425.445
2018-07-19 00:00:00,18842.494
2018-07-19 03:00:00,14676.323
2018-07-19 06:00:00,13376.157
2018-07-19 09:00:00,18113.002
2018-07-19 12:00:00,18049.342
2018-07-19 15:00:00,19547.555
2018-07-19 18:00:00,18281.424
2018-07-19 21:00:00,17684.504
2018-07-20 00:00:00,18814.025
2018-07-20 03:00:00,15068.914
2018-07-20 06:00:00,14095.263
2018-07-20 09:00:00,18618.172
2018-07-20 12:00:00,18836.902
2018-07-20 15:00:00,17638.432
2018-07-20 18:00:00,17697.297
2018-07-20 21:00:00,16318.322
2018-07-21 00:00:00,16952.262
2018-07-21 03:00:00,13403.387
2018-07-21 06:00:00,11631.75
2018-07-21 09:00:00,13584.294
2018-07-21 12:00:00,14818.01
2018-07-21 15:00:00,13687.092
2018-07-21 18:00:00,11935.19
2018-07-21 21:00:00,14204.869
2018-07-22 00:00:00,13933.059
2018-07-22 03:00:00,9908.353
2018-07-22 06:00:00,9424.021
2018-07-22 09:00:00,11196.6045
2018-07-22 12:00:00,12785.564
2018-07-22 15:00:00,9604.055
2018-07-22 18:00:00,10124.949
2018-07-22 21:00:00,12449.805
2018-07-23 00:00:00,13945.905
2018-07-23 03:00:00,10234.236
2018-07-23 06:00:00,12319.619
2018-07-23 09:00:00,17093.21
2018-07-23 12:00:00,18584.59
2018-07-23 15:00:00,19923.184
2018-07-23 18:00:00,17142.672
2018-07-23 21:00:00,18945.111
2018-07-24 00:00:00,18387.408
2018-07-24 03:00:00,14832.443
2018-07-24 06:00:00,13281.057
2018-07-24 09:00:00,17780.68
2018-07-24 12:00:00,19191.24
2018-07-24 15:00:00,18606.596
2018-07-24 18:00:00,16167.244
2018-07-24 21:00:00,18612.602
2018-07-25 00:00:00,19600.62
2018-07-25 03:00:00,14804.94
2018-07-25 06:00:00,14207.682
2018-07-25 09:00:00,18469.656
2018-07-25 12:00:00,19612.355
2018-07-25 15:00:00,17930.053
2018-07-25 18:00:00,18202.445
2018-07-25 21:00:00,19179.727
2018-07-26 00:00:00,20124.348
2018-07-26 03:00:00,16390.146
2018-07-26 06:00:00,13306.142
2018-07-26 09:00:00,19010.904
2018-07-26 12:00:00,18803.004
2018-07-26 15:00:00,19007.992
2018-07-26 18:00:00,19356.13
2018-07-26 21:00:00,17846.922
2018-07-27 00:00:00,19492.275
2018-07-27 03:00:00,16197.008
2018-07-27 06:00:00,13260.277
2018-07-27 09:00:00,18542.668
2018-07-27 12:00:00,19664.666
2018-07-27 15:00:00,17716.043
2018-07-27 18:00:00,17826.66
2018-07-27 21:00:00,18746.68
2018-07-28 00:00:00,18231.643
2018-07-28 03:00:00,15122.2295
2018-07-28 06:00:00,13968.203
2018-07-28 09:00:00,13215.972
2018-07-28 12:00:00,14268.727
2018-07-28 15:00:00,14108.411
2018-07-28 18:00:00,11530.399
2018-07-28 21:00:00,14251.036
2018-07-29 00:00:00,16274.286
2018-07-29 03:00:00,11409.623
2018-07-29 06:00:00,12557.751
2018-07-29 09:00:00,10377.65
2018-07-29 12:00:00,13197.258
2018-07-29 15:00:00,13452.755
2018-07-29 18:00:00,11597.799
2018-07-29 21:00:00,12172.265
2018-07-30 00:00:00,15993.014
2018-07-30 03:00:00,14733.857
2018-07-30 06:00:00,13615.509
2018-07-30 09:00:00,17502.71
2018-07-30 12:00:00,18481.41
2018-07-30 15:00:00,18373.906
2018-07-30 18:00:00,17544.994
2018-07-30 21:00:00,17235.506
2018-07-31 00:00:00,19240.104
2018-07-31 03:00:00,15535.244
2018-07-31 06:00:00,15366.75
2018-07-31 09:00:00,18002.926
2018-07-31 12:00:00,19848.025
2018-07-31 15:00:00,18613.158
2018-07-31 18:00:00,17258.166
2018-07-31 21:00:00,18936.357
2018-08-01 00:00:00,15358.1455
2018-08-01 03:00:00,8082.7563
2018-08-01 06:00:00,7183.083
2018-08-01 09:00:00,11116.24
2018-08-01 12:00:00,14195.772
2018-08-01 15:00:00,14196.816
2018-08-01 18:00:00,12634.076
2018-08-01 21:00:00,15941.412
2018-08-02 00:00:00,11325.817
2018-08-02 03:00:00,6816.9067
2018-08-02 06:00:00,5218.635
2018-08-02 09:00:00,10349.945
2018-08-02 12:00:00,15603.473
2018-08-02 15:00:00,13500.767
2018-08-02 18:00:00,10495.537
2018-08-02 21:00:00,12773.617
2018-08-03 00:00:00,13110.383
2018-08-03 03:00:00,8618.174
2018-08-03 06:00:00,7125.114
2018-08-03 09:00:00,11426.247
2018-08-03 12:00:00,10985.013
2018-08-03 15:00:00,10178.664
2018-08-03 18:00:00,9903.528
2018-08-03 21:00:00,11165.784
2018-08-04 00:00:00,11435.158
2018-08-04 03:00:00,7230.78
2018-08-04 06:00:00,5904.146
2018-08-04 09:00:00,11634.89
2018-08-04 12:00:00,12326.93
2018-08-04 15:00:00,9030.084
2018-08-04 18:00:00,10929.429
2018-08-04 21:00:00,11492.836
2018-08-05 00:00:00,14164.775
2018-08-05 03:00:00,9057.141
2018-08-05 06:00:00,7198.304
2018-08-05 09:00:00,12023.017
2018-08-05 12:00:00,13219.437
2018-08-05 15:00:00,12473.411
2018-08-05 18:00:00,13551.728
2018-08-05 21:00:00,15053.499
2018-08-06 00:00:00,13199.184
2018-08-06 03:00:00,10673.876
2018-08-06 06:00:00,10208.141
2018-08-06 09:00:00,12544.76
2018-08-06 12:00:00,14721.6875
2018-08-06 15:00:00,14015.855
2018-08-06 18:00:00,13469.153
2018-08-06 21:00:00,12643.889
2018-08-07 00:00:00,14435.127
2018-08-07 03:00:00,8182.7144
2018-08-07 06:00:00,8716.213
2018-08-07 09:00:00,12343.419
2018-08-07 12:00:00,14802.249
2018-08-07 15:00:00,13716.619
2018-08-07 18:00:00,15020.881
2018-08-07 21:00:00,13047.956
2018-08-08 00:00:00,13606.088
2018-08-08 03:00:00,10843.366
2018-08-08 06:00:00,9954.485
2018-08-08 09:00:00,12930.474
2018-08-08 12:00:00,14620.1045
2018-08-08 15:00:00,12374.688
2018-08-08 18:00:00,11640.932
2018-08-08 21:00:00,11895.674
2018-08-09 00:00:00,14514.808
2018-08-09 03:00:00,10025.952
2018-08-09 06:00:00,9766.756
2018-08-09 09:00:00,12616.404
2018-08-09 12:00:00,16109.019
2018-08-09 15:00:00,14930.224
2018-08-09 18:00:00,12751.11
2018-08-09 21:00:00,13102.828
2018-08-10 00:00:00,15273.183
2018-08-10 03:00:00,11450.3
2018-08-10 06:00:00,9646.119
2018-08-10 09:00:00,10997.668
2018-08-10 12:00:00,15579.939
2018-08-10 15:00:00,17038.334
2018-08-10 18:00:00,13446.4375
2018-08-10 21:00:00,13630.842
2018-08-11 00:00:00,13804.2295
2018-08-11 03:00:00,9823.708
2018-08-11 06:00:00,9335.618
2018-08-11 09:00:00,13002.659
2018-08-11 12:00:00,13515.928
2018-08-11 15:00:00,14083.345
2018-08-11 18:00:00,12246.442
2018-08-11 21:00:00,14205.014
2018-08-12 00:00:00,13177.147
2018-08-12 03:00:00,9645.357
2018-08-12 06:00:00,8201.045
2018-08-12 09:00:00,9290.014
2018-08-12 12:00:00,12997.513
2018-08-12 15:00:00,12977.829
2018-08-12 18:00:00,13383.846
2018-08-12 21:00:00,15541.208
2018-08-13 00:00:00,14925.624
2018-08-13 03:00:00,8561.915
2018-08-13 06:00:00,8094.5293
2018-08-13 09:00:00,13562.031
2018-08-13 12:00:00,15959.722
2018-08-13 15:00:00,14683.769
2018-08-13 18:00:00,12508.004
2018-08-13 21:00:00,13072.746
2018-08-14 00:00:00,13928.209
2018-08-14 03:00:00,11166.765
2018-08-14 06:00:00,9714.249
2018-08-14 09:00:00,11917.098
2018-08-14 12:00:00,14978.977
2018-08-14 15:00:00,14716.78
2018-08-14 18:00:00,13258.566
2018-08-14 21:00:00,14819.429
2018-08-15 00:00:00,13842.14
2018-08-15 03:00:00,9873.006
2018-08-15 06:00:00,8341.943
2018-08-15 09:00:00,12925.693
2018-08-15 12:00:00,15731.618
2018-08-15 15:00:00,15179.433
2018-08-15 18:00:00,15036.174
2018-08-15 21:00:00,15525.08
2018-08-16 00:00:00,16839.332
2018-08-16 03:00:00,11548.321
2018-08-16 06:00:00,10512.704
2018-08-16 09:00:00,14039.6045
2018-08-16 12:00:00,16919.324
2018-08-16 15:00:00,17247.855
2018-08-16 18:00:00,14278.648
2018-08-16 21:00:00,15635.194
2018-08-17 00:00:00,16264.862
2018-08-17 03:00:00,11947.326
2018-08-17 06:00:00,7228.144
2018-08-17 09:00:00,13831.043
2018-08-17 12:00:00,14683.467
2018-08-17 15:00:00,15958.351
2018-08-17 18:00:00,14090.148
2018-08-17 21:00:00,12141.399
2018-08-18 00:00:00,12717.692
2018-08-18 03:00:00,7559.2363
2018-08-18 06:00:00,8975.731
2018-08-18 09:00:00,9527.72
2018-08-18 12:00:00,11243.895
2018-08-18 15:00:00,10688.545
2018-08-18 18:00:00,10645.228
2018-08-18 21:00:00,10929.581
2018-08-19 00:00:00,12907.142
2018-08-19 03:00:00,7800.9634
2018-08-19 06:00:00,6731.249
2018-08-19 09:00:00,5305.92
2018-08-19 12:00:00,8159.932
2018-08-19 15:00:00,10156.879
2018-08-19 18:00:00,7763.009
2018-08-19 21:00:00,8614.847
2018-08-20 00:00:00,12997.103
2018-08-20 03:00:00,10489.3
2018-08-20 06:00:00,10088.273
2018-08-20 09:00:00,14643.644
2018-08-20 12:00:00,16004.698
2018-08-20 15:00:00,16742.74
2018-08-20 18:00:00,15931.901
2018-08-20 21:00:00,15885.619
2018-08-21 00:00:00,16891.373
2018-08-21 03:00:00,13070.511
2018-08-21 06:00:00,12159.448
2018-08-21 09:00:00,15990.639
2018-08-21 12:00:00,18522.508
2018-08-21 15:00:00,18625.785
2018-08-21 18:00:00,16753.89
2018-08-21 21:00:00,16889.76
2018-08-22 00:00:00,17342.861
2018-08-22 03:00:00,14857.759
2018-08-22 06:00:00,13165.861
2018-08-22 09:00:00,16045.551
2018-08-22 12:00:00,18454.633
2018-08-22 15:00:00,19743.97
2018-08-22 18:00:00,15909.011
2018-08-22 21:00:00,17204.914
2018-08-23 00:00:00,16366.484
2018-08-23 03:00:00,14802.726
2018-08-23 06:00:00,13204.6875
2018-08-23 09:00:00,16567.117
2018-08-23 12:00:00,18470.502
2018-08-23 15:00:00,18604.162
2018-08-23 18:00:00,15860.725
2018-08-23 21:00:00,16107.959
2018-08-24 00:00:00,16721.31
2018-08-24 03:00:00,12654.589
2018-08-24 06:00:00,11765.023
2018-08-24 09:00:00,15249.269
2018-08-24 12:00:00,17349.674
2018-08-24 15:00:00,16814.002
2018-08-24 18:00:00,15579.917
2018-08-24 21:00:00,15926.135
2018-08-25 00:00:00,15843.725
2018-08-25 03:00:00,12710.568
2018-08-25 06:00:00,11153.26
2018-08-25 09:00:00,12483.901
2018-08-25 12:00:00,12937.953
2018-08-25 15:00:00,12420.542
2018-08-25 18:00:00,10874.39
2018-08-25 21:00:00,12334.509
2018-08-26 00:00:00,15331.866
2018-08-26 03:00:00,11339.7705
2018-08-26 06:00:00,8019.5347
2018-08-26 09:00:00,9414.137
2018-08-26 12:00:00,12064.096
2018-08-26 15:00:00,10802.992
2018-08-26 18:00:00,9163.075
2018-08-26 21:00:00,11828.521
2018-08-27 00:00:00,13733.088
2018-08-27 03:00:00,12025.334
2018-08-27 06:00:00,9830.477
2018-08-27 09:00:00,14859.585
2018-08-27 12:00:00,17522.29
2018-08-27 15:00:00,17720.785
2018-08-27 18:00:00,17320.498
2018-08-27 21:00:00,17935.066
2018-08-28 00:00:00,18033.525
2018-08-28 03:00:00,13062.357
2018-08-28 06:00:00,12003.406
2018-08-28 09:00:00,16819.674
2018-08-28 12:00:00,17950.94
2018-08-28 15:00:00,14040.383
2018-08-28 18:00:00,13836.935
2018-08-28 21:00:00,15120.342
2018-08-29 00:00:00,16670.947
2018-08-29 03:00:00,14286.684
2018-08-29 06:00:00,11243.641
2018-08-29 09:00:00,16974.666
2018-08-29 12:00:00,18058.592
2018-08-29 15:00:00,15690.13
2018-08-29 18:00:00,17289.492
2018-08-29 21:00:00,16393.514
2018-08-30 00:00:00,15117.611
2018-08-30 03:00:00,11552.205
2018-08-30 06:00:00,10783.372
2018-08-30 09:00:00,15829.559
2018-08-30 12:00:00,18311.902
2018-08-30 15:00:00,17556.82
2018-08-30 18:00:00,16285.859
2018-08-30 21:00:00,16675.852
2018-08-31 00:00:00,16860.312
2018-08-31 03:00:00,13158.857
2018-08-31 06:00:00,11810.018
2018-08-31 09:00:00,15447.415
2018-08-31 12:00:00,17266.387
2018-08-31 15:00:00,17240.48
2018-08-31 18:00:00,16348.245
2018-08-31 21:00:00,16102.434
2018-09-01 00:00:00,13948.524
2018-09-01 03:00:00,9239.712
2018-09-01 06:00:00,7330.346
2018-09-01 09:00:00,11655.148
2018-09-01 12:00:00,13564.092
2018-09-01 15:00:00,13429.864
2018-09-01 18:00:00,10801.987
2018-09-01 21:00:00,14433.221
2018-09-02 00:00:00,12697.078
2018-09-02 03:00:00,7562.444
2018-09-02 06:00:00,3961.3704
2018-09-02 09:00:00,9310.067
2018-09-02 12:00:00,11172.105
2018-09-02 15:00:00,8641.165
2018-09-02 18:00:00,10039.516
2018-09-02 21:00:00,12423.899
2018-09-03 00:00:00,11035.141
2018-09-03 03:00:00,7825.9463
2018-09-03 06:00:00,3751.677
2018-09-03 09:00:00,8183.226
2018-09-03 12:00:00,11185.596
2018-09-03 15:00:00,7098.1265
2018-09-03 18:00:00,7967.8545
2018-09-03 21:00:00,10403.3545
2018-09-04 00:00:00,11082.163
2018-09-04 03:00:00,7458.808
2018-09-04 06:00:00,3625.6895
2018-09-04 09:00:00,9422.73
2018-09-04 12:00:00,11402.606
2018-09-04 15:00:00,6305.33
2018-09-04 18:00:00,6908.187
2018-09-04 21:00:00,10457.133
2018-09-05 00:00:00,11598.589
2018-09-05 03:00:00,8623.558
2018-09-05 06:00:00,5260.681
2018-09-05 09:00:00,9110.873
2018-09-05 12:00:00,11484.891
2018-09-05 15:00:00,12124.62
2018-09-05 18:00:00,8919.097
2018-09-05 21:00:00,11151.793
2018-09-06 00:00:00,14193.284
2018-09-06 03:00:00,10853.709
2018-09-06 06:00:00,8779.175
2018-09-06 09:00:00,13407.605
2018-09-06 12:00:00,14894.769
2018-09-06 15:00:00,14961.425
2018-09-06 18:00:00,13296.219
2018-09-06 21:00:00,13048.385
2018-09-07 00:00:00,14358.069
2018-09-07 03:00:00,10752.376
2018-09-07 06:00:00,9823.685
2018-09-07 09:00:00,13133.066
2018-09-07 12:00:00,16020.455
2018-09-07 15:00:00,15403.668
2018-09-07 18:00:00,14809.865
2018-09-07 21:00:00,14809.046
2018-09-08 00:00:00,15552.946
2018-09-08 03:00:00,10526.231
2018-09-08 06:00:00,9617.02
2018-09-08 09:00:00,11604.568
2018-09-08 12:00:00,12412.364
2018-09-08 15:00:00,13299.145
2018-09-08 18:00:00,10854.578
2018-09-08 21:00:00,12884.089
2018-09-09 00:00:00,12479.28
2018-09-09 03:00:00,9660.843
2018-09-09 06:00:00,9606.093
2018-09-09 09:00:00,10345.204
2018-09-09 12:00:00,11725.403
2018-09-09 15:00:00,11341.3
2018-09-09 18:00:00,10623.793
2018-09-09 21:00:00,11323.335
2018-09-10 00:00:00,13909.98
2018-09-10 03:00:00,10995.068
2018-09-10 06:00:00,10768.123
2018-09-10 09:00:00,13547.213
2018-09-10 12:00:00,14015.054
2018-09-10 15:00:00,13194.637
2018-09-10 18:00:00,13106.364
2018-09-10 21:00:00,13925.688
2018-09-11 00:00:00,14320.872
2018-09-11 03:00:00,10867.841
2018-09-11 06:00:00,10267.577
2018-09-11 09:00:00,12981.995
2018-09-11 12:00:00,14611.652
2018-09-11 15:00:00,15359.007
2018-09-11 18:00:00,13972.374
2018-09-11 21:00:00,16032.48
2018-09-12 00:00:00,15902.562
2018-09-12 03:00:00,12044.22
2018-09-12 06:00:00,11359.325
2018-09-12 09:00:00,14929.077
2018-09-12 12:00:00,16615.748
2018-09-12 15:00:00,15372.602
2018-09-12 18:00:00,13626.797
2018-09-12 21:00:00,14832.195
2018-09-13 00:00:00,14721.645
2018-09-13 03:00:00,11013.865
2018-09-13 06:00:00,9166.769
2018-09-13 09:00:00,11976.661
2018-09-13 12:00:00,15946.519
2018-09-13 15:00:00,15895.432
2018-09-13 18:00:00,15433.6875
2018-09-13 21:00:00,14297.773
2018-09-14 00:00:00,14557.158
2018-09-14 03:00:00,11651.698
2018-09-14 06:00:00,11009.71
2018-09-14 09:00:00,13567.756
2018-09-14 12:00:00,15130.386
2018-09-14 15:00:00,15281.172
2018-09-14 18:00:00,16481.543
2018-09-14 21:00:00,11617.788
2018-09-15 00:00:00,13863.0625
2018-09-15 03:00:00,10036.283
2018-09-15 06:00:00,9620.646
2018-09-15 09:00:00,9391.212
2018-09-15 12:00:00,11930.029
2018-09-15 15:00:00,11876.329
2018-09-15 18:00:00,10010.808
2018-09-15 21:00:00,11712.095
2018-09-16 00:00:00,12943.211
2018-09-16 03:00:00,10549.622
2018-09-16 06:00:00,7506.94
2018-09-16 09:00:00,7832.087
2018-09-16 12:00:00,7556.939
2018-09-16 15:00:00,8684.349
2018-09-16 18:00:00,7814.785
2018-09-16 21:00:00,9556.801
2018-09-17 00:00:00,12972.705
2018-09-17 03:00:00,10628.032
2018-09-17 06:00:00,7797.1094
2018-09-17 09:00:00,12359.006
2018-09-17 12:00:00,16442.322
2018-09-17 15:00:00,15750.546
2018-09-17 18:00:00,14757.515
2018-09-17 21:00:00,15228.106
2018-09-18 00:00:00,14615.302
2018-09-18 03:00:00,11977.614
2018-09-18 06:00:00,10941.879
2018-09-18 09:00:00,15588.477
2018-09-18 12:00:00,16355.682
2018-09-18 15:00:00,16702.297
2018-09-18 18:00:00,15367.177
2018-09-18 21:00:00,15796.675
2018-09-19 00:00:00,14275.244
2018-09-19 03:00:00,12330.877
2018-09-19 06:00:00,10175.347
2018-09-19 09:00:00,15293.348
2018-09-19 12:00:00,16456.152
2018-09-19 15:00:00,17090.746
2018-09-19 18:00:00,14786.584
2018-09-19 21:00:00,15445.608
2018-09-20 00:00:00,15819.934
2018-09-20 03:00:00,10223.273
2018-09-20 06:00:00,11999.581
2018-09-20 09:00:00,15600.246
2018-09-20 12:00:00,18079.049
2018-09-20 15:00:00,18034.064
2018-09-20 18:00:00,14926.118
2018-09-20 21:00:00,16451.195
2018-09-21 00:00:00,16561.42
2018-09-21 03:00:00,11499.944
2018-09-21 06:00:00,11305.093
2018-09-21 09:00:00,15838.678
2018-09-21 12:00:00,17825.9
2018-09-21 15:00:00,18723.482
2018-09-21 18:00:00,15551.701
2018-09-21 21:00:00,15852.062
2018-09-22 00:00:00,16650.451
2018-09-22 03:00:00,11891.31
2018-09-22 06:00:00,11580.044
2018-09-22 09:00:00,14220.064
2018-09-22 12:00:00,13781.287
2018-09-22 15:00:00,13614.147
2018-09-22 18:00:00,11411.296
2018-09-22 21:00:00,12583.507
2018-09-23 00:00:00,13906.795
2018-09-23 03:00:00,10686.747
2018-09-23 06:00:00,8957.342
2018-09-23 09:00:00,8749.541
2018-09-23 12:00:00,10113.613
2018-09-23 15:00:00,9482.118
2018-09-23 18:00:00,6090.912
2018-09-23 21:00:00,8741.826
2018-09-24 00:00:00,11610.327
2018-09-24 03:00:00,8780.048
2018-09-24 06:00:00,10036.436
2018-09-24 09:00:00,15365.341
2018-09-24 12:00:00,13767.842
2018-09-24 15:00:00,15015.027
2018-09-24 18:00:00,13689.313
2018-09-24 21:00:00,16611.21
2018-09-25 00:00:00,15879.65
2018-09-25 03:00:00,12696.535
2018-09-25 06:00:00,9073.258
2018-09-25 09:00:00,14889.46
2018-09-25 12:00:00,16063.175
2018-09-25 15:00:00,16326.462
2018-09-25 18:00:00,15127.479
2018-09-25 21:00:00,13737.1
2018-09-26 00:00:00,13175.031
2018-09-26 03:00:00,12450.242
2018-09-26 06:00:00,10124.589
2018-09-26 09:00:00,14770.832
2018-09-26 12:00:00,16581.854
2018-09-26 15:00:00,16414.195
2018-09-26 18:00:00,14810.653
2018-09-26 21:00:00,15687.875
2018-09-27 00:00:00,15204.798
2018-09-27 03:00:00,9815.511
2018-09-27 06:00:00,9739.381
2018-09-27 09:00:00,16615.371
2018-09-27 12:00:00,17532.95
2018-09-27 15:00:00,16409.87
2018-09-27 18:00:00,15822.779
2018-09-27 21:00:00,18158.656
2018-09-28 00:00:00,16099.058
2018-09-28 03:00:00,13471.969
2018-09-28 06:00:00,10978.611
2018-09-28 09:00:00,15658.69
2018-09-28 12:00:00,17396.127
2018-09-28 15:00:00,18580.951
2018-09-28 18:00:00,16418.617
2018-09-28 21:00:00,16444.203
2018-09-29 00:00:00,16039.319
2018-09-29 03:00:00,13026.053
2018-09-29 06:00:00,11073.549
2018-09-29 09:00:00,13442.026
2018-09-29 12:00:00,15060.094
2018-09-29 15:00:00,13203.849
2018-09-29 18:00:00,11985.405
2018-09-29 21:00:00,13194.578
2018-09-30 00:00:00,13140.592
2018-09-30 03:00:00,7967.7603
2018-09-30 06:00:00,8833.284
2018-09-30 09:00:00,8737.861
2018-09-30 12:00:00,11380.055
2018-09-30 15:00:00,10426.731
2018-09-30 18:00:00,9258.226
2018-09-30 21:00:00,10227.217
2018-10-01 00:00:00,12084.38
2018-10-01 03:00:00,2925.4797
2018-10-01 06:00:00,3524.5698
2018-10-01 09:00:00,9654.715
2018-10-01 12:00:00,11496.463
2018-10-01 15:00:00,9908.102
2018-10-01 18:00:00,8596.672
2018-10-01 21:00:00,15313.256
2018-10-02 00:00:00,9965.123
2018-10-02 03:00:00,4802.0405
2018-10-02 06:00:00,4814.2275
2018-10-02 09:00:00,9259.595
2018-10-02 12:00:00,11872.333
2018-10-02 15:00:00,10981.387
2018-10-02 18:00:00,9582.047
2018-10-02 21:00:00,11206.482
2018-10-03 00:00:00,12082.281
2018-10-03 03:00:00,6377.8857
2018-10-03 06:00:00,5693.275
2018-10-03 09:00:00,8740.648
2018-10-03 12:00:00,13175.989
2018-10-03 15:00:00,9445.186
2018-10-03 18:00:00,10223.815
2018-10-03 21:00:00,12375.388
2018-10-04 00:00:00,10099.351
2018-10-04 03:00:00,6151.9087
2018-10-04 06:00:00,3972.4087
2018-10-04 09:00:00,9892.233
2018-10-04 12:00:00,11708.521
2018-10-04 15:00:00,9998.936
2018-10-04 18:00:00,8699.527
2018-10-04 21:00:00,10105.665
2018-10-05 00:00:00,10966.236
2018-10-05 03:00:00,8265.648
2018-10-05 06:00:00,7882.4756
2018-10-05 09:00:00,11105.62
2018-10-05 12:00:00,11801.185
2018-10-05 15:00:00,9533.815
2018-10-05 18:00:00,8387.3
2018-10-05 21:00:00,10836.717
2018-10-06 00:00:00,14007.224
2018-10-06 03:00:00,8243.139
2018-10-06 06:00:00,9443.85
2018-10-06 09:00:00,12635.012
2018-10-06 12:00:00,13150.287
2018-10-06 15:00:00,12756.423
2018-10-06 18:00:00,13473.517
2018-10-06 21:00:00,13918.218
2018-10-07 00:00:00,14649.525
2018-10-07 03:00:00,11196.266
2018-10-07 06:00:00,8506.719
2018-10-07 09:00:00,11884.144
2018-10-07 12:00:00,14389.713
2018-10-07 15:00:00,12936.466
2018-10-07 18:00:00,12535.148
2018-10-07 21:00:00,11207.667
2018-10-08 00:00:00,13701.869
2018-10-08 03:00:00,8799.89
2018-10-08 06:00:00,9295.073
2018-10-08 09:00:00,12112.976
2018-10-08 12:00:00,13443.292
2018-10-08 15:00:00,13484.327
2018-10-08 18:00:00,12968.893
2018-10-08 21:00:00,13617.978
2018-10-09 00:00:00,15695.661
2018-10-09 03:00:00,11657.462
2018-10-09 06:00:00,10317.878
2018-10-09 09:00:00,13032.24
2018-10-09 12:00:00,14358.879
2018-10-09 15:00:00,13859.258
2018-10-09 18:00:00,13973.673
2018-10-09 21:00:00,13410.472
2018-10-10 00:00:00,14818.728
2018-10-10 03:00:00,10372.314
2018-10-10 06:00:00,8331.947
2018-10-10 09:00:00,12962.904
2018-10-10 12:00:00,14971.031
2018-10-10 15:00:00,14589.913
2018-10-10 18:00:00,14925.814
2018-10-10 21:00:00,14593.254
2018-10-11 00:00:00,14457.98
2018-10-11 03:00:00,9302.083
2018-10-11 06:00:00,9177.5205
2018-10-11 09:00:00,13353.419
2018-10-11 12:00:00,15431.446
2018-10-11 15:00:00,14234.26
2018-10-11 18:00:00,14490.991
2018-10-11 21:00:00,15345.827
2018-10-12 00:00:00,15513.549
2018-10-12 03:00:00,10056.813
2018-10-12 06:00:00,7020.4814
2018-10-12 09:00:00,15702.378
2018-10-12 12:00:00,16231.938
2018-10-12 15:00:00,12660.786
2018-10-12 18:00:00,12341.127
2018-10-12 21:00:00,15908.811
2018-10-13 00:00:00,15752.323
2018-10-13 03:00:00,8596.513
2018-10-13 06:00:00,7470.191
2018-10-13 09:00:00,9283.394
2018-10-13 12:00:00,8400.302
2018-10-13 15:00:00,9442.239
2018-10-13 18:00:00,9548.502
2018-10-13 21:00:00,9637.587
2018-10-14 00:00:00,12798.696
2018-10-14 03:00:00,5713.724
2018-10-14 06:00:00,7789.37
2018-10-14 09:00:00,2298.5752
2018-10-14 12:00:00,8680.139
2018-10-14 15:00:00,3444.7808
2018-10-14 18:00:00,3444.3135
2018-10-14 21:00:00,6739.469
2018-10-15 00:00:00,12354.842
2018-10-15 03:00:00,7875.7627
2018-10-15 06:00:00,6656.784
2018-10-15 09:00:00,8376.804
2018-10-15 12:00:00,13087.394
2018-10-15 15:00:00,11855.134
2018-10-15 18:00:00,11478.05
2018-10-15 21:00:00,13546.49
2018-10-16 00:00:00,15019.194
2018-10-16 03:00:00,10822.563
2018-10-16 06:00:00,7991.998
2018-10-16 09:00:00,15562.816
2018-10-16 12:00:00,17091.719
2018-10-16 15:00:00,16209.083
2018-10-16 18:00:00,15408.418
2018-10-16 21:00:00,14753.767
2018-10-17 00:00:00,16358.376
