tweetid,sentiment
369792,1.0
549105,0.0
735919,2.0
415660,1.0
390548,0.0
586365,0.0
801663,0.0
21444,1.0
429715,0.0
485778,0.0
353052,0.0
39102,0.0
874377,0.0
582519,1.0
714029,1.0
562887,1.0
161206,0.0
242518,1.0
333341,1.0
526794,1.0
862925,1.0
964831,0.0
141282,1.0
642970,0.0
437390,2.0
251594,0.0
3947,2.0
782071,0.0
876155,1.0
518691,0.0
571034,1.0
57352,-1.0
444558,0.0
44613,0.0
583126,0.0
516278,0.0
599097,0.0
144626,0.0
362282,0.0
465505,1.0
781993,0.0
840724,0.0
385584,1.0
332709,1.0
913766,2.0
49767,-1.0
416908,0.0
607640,0.0
642312,1.0
66809,2.0
55451,1.0
776252,0.0
146193,0.0
839366,0.0
579210,1.0
597687,2.0
619476,1.0
414013,1.0
380700,0.0
896367,0.0
334698,1.0
314624,0.0
991473,0.0
549413,1.0
242209,0.0
969368,0.0
348883,0.0
418492,0.0
470540,-1.0
458378,1.0
109266,1.0
796016,0.0
146189,1.0
908598,0.0
305829,0.0
150626,0.0
314295,0.0
785092,1.0
349953,0.0
315604,1.0
719053,0.0
625475,1.0
904281,0.0
864899,0.0
98191,1.0
393935,0.0
976682,0.0
115902,0.0
714477,1.0
904871,0.0
40002,2.0
196167,0.0
876677,0.0
639041,2.0
658238,1.0
118538,1.0
585684,-1.0
212373,0.0
439871,0.0
372248,0.0
808291,0.0
740677,0.0
286600,2.0
39137,1.0
242134,0.0
789533,1.0
974607,0.0
121892,1.0
925466,0.0
659381,1.0
71947,0.0
619589,0.0
538261,1.0
401624,0.0
592687,1.0
770681,0.0
655254,0.0
803295,0.0
770982,0.0
841939,1.0
773430,1.0
910369,1.0
529946,0.0
453960,0.0
199412,2.0
928138,0.0
89026,1.0
936076,1.0
48194,0.0
543968,0.0
428811,0.0
199176,2.0
308647,0.0
472164,0.0
14347,2.0
792863,1.0
730475,0.0
302030,2.0
729730,2.0
355810,2.0
520559,2.0
116986,1.0
242175,0.0
214431,0.0
627510,2.0
372797,1.0
821047,2.0
859883,2.0
184039,1.0
575649,2.0
406507,0.0
208568,1.0
371985,1.0
440835,1.0
647629,0.0
897754,0.0
802877,0.0
254620,1.0
306648,0.0
80762,0.0
65253,1.0
221872,2.0
655251,0.0
400521,0.0
899111,0.0
213627,1.0
32882,1.0
127013,2.0
296021,2.0
246508,1.0
881303,0.0
877621,0.0
913736,0.0
28168,0.0
616816,2.0
337927,2.0
60850,0.0
382625,1.0
306424,0.0
125916,0.0
887268,0.0
646241,2.0
833300,0.0
640993,0.0
185928,0.0
723717,0.0
161924,0.0
653426,0.0
326871,2.0
23219,1.0
694941,0.0
511624,0.0
713841,2.0
757148,1.0
233609,1.0
481699,0.0
788178,0.0
258840,0.0
180910,1.0
143846,0.0
397187,0.0
735956,0.0
697066,0.0
398754,0.0
159756,0.0
583833,1.0
347170,0.0
840626,0.0
976083,0.0
936082,0.0
707118,0.0
230817,0.0
647480,0.0
886880,1.0
669722,1.0
89211,0.0
965203,1.0
205053,0.0
792494,2.0
810157,0.0
244378,0.0
953700,0.0
823363,0.0
643295,-1.0
844388,0.0
111866,2.0
891158,0.0
658186,0.0
376161,0.0
733882,1.0
524949,1.0
754796,0.0
747068,1.0
260344,0.0
341280,0.0
833793,0.0
456224,1.0
942777,2.0
813648,0.0
703664,0.0
454700,1.0
774633,0.0
713981,0.0
439771,0.0
877051,0.0
557810,1.0
999361,1.0
541390,2.0
843489,2.0
864943,0.0
624938,2.0
672160,0.0
651084,0.0
657393,1.0
730399,0.0
507652,0.0
836399,0.0
231,0.0
141372,2.0
67600,0.0
486188,0.0
788413,2.0
163707,1.0
175537,1.0
899924,0.0
387467,0.0
300294,1.0
263648,1.0
546601,0.0
208409,0.0
988785,1.0
460408,2.0
596290,1.0
152927,0.0
330596,0.0
813049,1.0
29924,1.0
966487,0.0
211780,1.0
934971,1.0
396644,0.0
389863,0.0
151900,0.0
529295,1.0
197911,1.0
795755,0.0
826090,0.0
10291,0.0
827586,0.0
342303,1.0
467556,2.0
237893,2.0
182715,2.0
523321,0.0
363106,0.0
23004,1.0
928252,1.0
391847,0.0
675665,1.0
348827,0.0
729449,1.0
232059,0.0
171354,2.0
161420,0.0
920419,1.0
125728,1.0
529144,0.0
38443,0.0
923595,0.0
281501,0.0
755722,0.0
34877,1.0
948297,0.0
655292,1.0
624662,0.0
617813,0.0
872665,0.0
251854,0.0
836359,0.0
798768,2.0
922488,0.0
446131,2.0
711942,0.0
132672,2.0
117315,2.0
786925,2.0
88937,1.0
841709,0.0
764509,1.0
263838,0.0
903611,0.0
135121,1.0
144821,0.0
632162,-1.0
360173,2.0
448103,1.0
678866,0.0
415234,1.0
724647,2.0
665309,2.0
957065,1.0
224939,0.0
133760,0.0
402953,0.0
647958,1.0
973496,2.0
211487,0.0
970549,1.0
322361,0.0
758055,1.0
34105,1.0
684967,2.0
167784,0.0
645719,0.0
183603,2.0
644988,0.0
417921,0.0
634015,0.0
855655,2.0
364166,2.0
818184,0.0
637913,1.0
584433,0.0
54701,0.0
417381,1.0
883513,1.0
518360,1.0
599938,1.0
638621,0.0
961715,0.0
697302,1.0
167532,0.0
65065,0.0
872916,0.0
199128,0.0
977732,2.0
387630,0.0
42462,0.0
349811,1.0
534173,0.0
785799,1.0
403726,1.0
504476,0.0
32252,0.0
440593,0.0
892685,0.0
536460,1.0
806307,0.0
670875,1.0
681122,1.0
781879,0.0
247068,2.0
112810,1.0
603763,2.0
340383,0.0
401550,1.0
397696,2.0
292460,0.0
46055,1.0
922725,1.0
420119,0.0
345844,1.0
495305,1.0
575462,0.0
353591,1.0
697999,0.0
645309,0.0
775388,1.0
616411,1.0
137885,1.0
451960,0.0
789115,0.0
477120,1.0
471531,1.0
643397,0.0
981119,0.0
905720,1.0
527327,1.0
214262,-1.0
764356,1.0
285265,0.0
109031,0.0
889920,0.0
918544,0.0
345862,0.0
626861,0.0
407425,2.0
112891,2.0
892965,1.0
500622,0.0
359206,2.0
132398,1.0
141932,1.0
27158,0.0
312699,0.0
641045,0.0
548793,0.0
614023,0.0
195809,0.0
462314,0.0
505590,1.0
475827,-1.0
347787,0.0
246778,0.0
974119,0.0
585186,0.0
76203,2.0
637597,2.0
999983,1.0
465780,1.0
735013,2.0
290151,1.0
347870,0.0
446311,1.0
408612,0.0
196509,2.0
129739,2.0
624840,1.0
806364,0.0
616197,2.0
376651,0.0
568226,2.0
51453,2.0
646773,0.0
462459,1.0
932633,2.0
420183,0.0
992903,0.0
968742,0.0
345859,0.0
890862,2.0
674121,0.0
268219,0.0
7655,1.0
497236,1.0
186163,1.0
706987,2.0
128531,2.0
315675,2.0
746780,-1.0
968654,0.0
252133,0.0
53344,1.0
933095,0.0
161392,1.0
694317,1.0
682757,0.0
583969,0.0
230320,0.0
927233,0.0
702609,0.0
449579,1.0
52493,0.0
275488,-1.0
308521,1.0
960368,0.0
275530,1.0
833217,0.0
800449,0.0
244138,0.0
642606,0.0
370237,1.0
36966,0.0
12748,1.0
465047,1.0
688977,0.0
843598,1.0
790157,0.0
242160,2.0
628826,2.0
446288,0.0
322424,0.0
803087,0.0
634079,1.0
825627,1.0
961667,0.0
33808,0.0
198272,1.0
990123,0.0
469488,0.0
463957,0.0
880361,1.0
584773,0.0
374553,0.0
183275,0.0
113375,1.0
190844,2.0
795230,1.0
444102,0.0
259635,0.0
497056,1.0
205201,0.0
830570,0.0
177632,0.0
874661,2.0
204768,2.0
426709,1.0
666101,1.0
728666,1.0
622683,1.0
539304,0.0
490246,-1.0
862832,0.0
91092,0.0
629284,1.0
581779,0.0
767922,0.0
207825,0.0
488877,0.0
290673,1.0
587933,0.0
12343,2.0
991667,1.0
366178,0.0
990370,0.0
345018,0.0
900182,0.0
23133,1.0
813652,2.0
155474,0.0
265814,1.0
976781,0.0
853893,1.0
125784,0.0
722067,1.0
203641,2.0
455687,2.0
21780,0.0
739736,0.0
663336,0.0
669160,0.0
99220,0.0
736519,0.0
162533,1.0
272392,0.0
809568,0.0
408446,1.0
293618,1.0
614427,1.0
448949,0.0
434123,1.0
694186,0.0
480120,1.0
343589,0.0
595575,2.0
880717,1.0
302744,0.0
631761,1.0
706535,1.0
121619,0.0
177940,0.0
94004,0.0
300637,0.0
324458,0.0
336980,0.0
3151,1.0
390611,0.0
336024,0.0
811013,-1.0
920143,2.0
824716,0.0
453544,0.0
368830,0.0
556824,1.0
744397,1.0
647697,1.0
539985,0.0
399389,0.0
715168,2.0
784741,2.0
117318,0.0
568817,1.0
377392,1.0
111643,0.0
8723,0.0
262101,0.0
551225,0.0
377121,1.0
388278,0.0
387855,0.0
396758,1.0
821375,0.0
307577,0.0
11874,0.0
152947,1.0
373196,0.0
681799,0.0
195033,0.0
470515,0.0
542193,0.0
786188,0.0
952036,1.0
782706,1.0
232723,1.0
443670,1.0
685079,0.0
276015,0.0
373750,0.0
956265,2.0
847491,2.0
511736,0.0
301549,2.0
491260,0.0
502197,2.0
972927,0.0
740869,0.0
519113,1.0
573875,1.0
858962,1.0
528969,0.0
570551,1.0
883034,1.0
169392,0.0
269695,1.0
47454,1.0
391822,1.0
628083,1.0
644328,1.0
436950,0.0
26551,0.0
647139,1.0
179680,1.0
363692,0.0
483048,2.0
540983,0.0
788092,2.0
205106,0.0
785011,1.0
33426,2.0
338299,0.0
240223,0.0
514220,2.0
767021,2.0
458376,0.0
871950,0.0
648034,0.0
302254,2.0
638987,0.0
543051,2.0
518964,-1.0
205963,0.0
895438,0.0
838812,0.0
396598,-1.0
9385,1.0
53503,0.0
857881,-1.0
899149,-1.0
983942,0.0
717325,0.0
193613,-1.0
287333,1.0
242144,0.0
966042,0.0
167148,0.0
3451,0.0
223188,1.0
571929,1.0
484537,1.0
261371,0.0
333480,0.0
717182,0.0
18369,1.0
239212,0.0
713047,1.0
896499,1.0
19234,0.0
576063,1.0
865976,2.0
865858,1.0
214133,1.0
7500,1.0
461792,0.0
909060,0.0
896636,0.0
923236,0.0
363209,0.0
943350,2.0
23718,2.0
732753,0.0
436406,1.0
226552,0.0
995707,0.0
860633,0.0
283389,1.0
828750,0.0
750985,2.0
10691,1.0
968989,0.0
283169,0.0
479441,2.0
49000,0.0
895112,0.0
89198,0.0
731498,0.0
873492,0.0
748686,1.0
493732,0.0
666504,1.0
291794,1.0
591070,0.0
399545,0.0
898448,2.0
655033,1.0
653524,0.0
933765,1.0
98740,0.0
701254,1.0
460181,0.0
750030,0.0
745890,0.0
633094,0.0
885609,1.0
642211,1.0
893929,0.0
233330,0.0
187583,1.0
1778,0.0
468742,-1.0
757706,0.0
197401,1.0
145207,0.0
969010,0.0
93645,2.0
262801,2.0
874333,0.0
593952,1.0
874815,1.0
792528,1.0
96606,1.0
104081,0.0
951844,2.0
240191,1.0
741518,-1.0
490704,1.0
787476,0.0
356997,1.0
804006,0.0
873876,2.0
623346,0.0
987897,0.0
914419,0.0
412157,2.0
2028,1.0
605102,0.0
749238,0.0
307392,0.0
397422,0.0
338237,0.0
80541,2.0
449512,0.0
294833,0.0
413620,0.0
387693,0.0
450373,0.0
589886,1.0
516932,1.0
581483,0.0
346955,0.0
734933,0.0
288357,0.0
303455,0.0
224575,1.0
576795,1.0
15284,1.0
573941,1.0
919384,0.0
719494,0.0
24551,0.0
183366,1.0
336178,0.0
634250,2.0
609196,1.0
974078,0.0
839965,1.0
232062,0.0
924312,0.0
575336,0.0
124851,2.0
806164,0.0
732761,0.0
500599,0.0
412117,2.0
906349,0.0
913803,1.0
393406,0.0
189856,0.0
310554,-1.0
919892,2.0
569801,0.0
817363,0.0
440342,-1.0
720834,1.0
406014,1.0
142478,0.0
759688,0.0
371839,1.0
628608,0.0
488708,1.0
498562,0.0
43007,1.0
466461,2.0
103442,0.0
685532,1.0
488405,0.0
681057,0.0
353092,1.0
284569,0.0
395034,1.0
366099,2.0
577799,0.0
854121,1.0
264258,2.0
349261,1.0
122095,0.0
910800,0.0
638147,0.0
101951,0.0
309070,1.0
570235,0.0
59157,0.0
669686,2.0
558941,1.0
51268,0.0
991319,1.0
514870,1.0
52275,0.0
44216,1.0
326352,0.0
930456,0.0
837886,1.0
425286,1.0
354627,0.0
590555,0.0
540462,0.0
981998,1.0
135020,1.0
981661,2.0
805343,0.0
776590,2.0
700547,2.0
575771,0.0
810435,0.0
107181,0.0
122281,0.0
556956,1.0
77126,0.0
290670,1.0
517369,-1.0
808687,-1.0
114203,0.0
15842,1.0
102935,1.0
23002,2.0
404865,0.0
567081,2.0
211891,0.0
619002,0.0
684757,1.0
179146,1.0
935520,1.0
824330,0.0
150637,1.0
119377,1.0
768227,0.0
149919,1.0
669199,1.0
185722,0.0
336736,0.0
544432,2.0
461608,0.0
543004,1.0
34682,1.0
92880,0.0
215890,1.0
888835,1.0
181401,0.0
189154,1.0
872090,1.0
845259,1.0
218304,0.0
567409,1.0
399514,1.0
672209,1.0
4403,2.0
445740,0.0
464276,1.0
886163,1.0
187666,0.0
160670,1.0
285723,2.0
272753,0.0
170877,0.0
698764,0.0
132467,0.0
39110,0.0
606934,1.0
17095,0.0
13523,1.0
462723,2.0
389239,2.0
587505,2.0
690523,1.0
253146,0.0
167461,0.0
716193,0.0
754194,1.0
937593,0.0
795201,0.0
941129,0.0
951756,0.0
541050,0.0
676119,1.0
383346,0.0
318732,0.0
177261,2.0
374551,0.0
335242,1.0
669156,0.0
147257,0.0
631258,0.0
577768,0.0
556221,2.0
172964,2.0
767518,0.0
905221,0.0
937706,1.0
676551,0.0
411028,0.0
968883,1.0
65085,0.0
974176,0.0
281304,0.0
860156,1.0
885791,0.0
174569,0.0
674895,0.0
70824,1.0
604290,0.0
927676,2.0
731245,0.0
143452,2.0
342692,0.0
871087,0.0
761613,0.0
798311,1.0
635795,0.0
700014,1.0
791049,0.0
279700,1.0
507646,1.0
444407,2.0
465916,0.0
134834,0.0
852541,0.0
962364,0.0
176463,2.0
992510,2.0
975849,0.0
420299,0.0
704863,0.0
421447,0.0
935240,2.0
461836,1.0
819440,0.0
419330,2.0
535890,0.0
841407,1.0
826224,1.0
546860,1.0
624360,1.0
587419,1.0
389504,1.0
860824,0.0
793887,0.0
945522,0.0
436399,1.0
797196,0.0
642292,1.0
258901,0.0
233757,0.0
875599,0.0
860413,1.0
922066,1.0
719718,-1.0
667210,0.0
954662,1.0
593300,2.0
491493,0.0
943128,1.0
670317,1.0
550089,0.0
152533,1.0
725903,0.0
685530,0.0
679978,1.0
247717,1.0
803475,2.0
776944,0.0
232693,1.0
752730,1.0
526205,0.0
831699,1.0
739965,1.0
251342,1.0
718512,0.0
816966,1.0
903146,0.0
891315,1.0
787078,0.0
21589,1.0
322283,0.0
867456,0.0
22847,1.0
520018,0.0
767439,2.0
808874,0.0
257679,1.0
635476,0.0
336477,1.0
398328,0.0
386898,1.0
559407,1.0
658452,0.0
64700,0.0
636423,1.0
906223,0.0
773709,2.0
441850,2.0
133043,2.0
553119,0.0
632138,2.0
320905,0.0
975115,0.0
38430,1.0
733245,1.0
384813,0.0
464528,0.0
786000,0.0
684182,1.0
221073,1.0
965970,0.0
691400,0.0
691422,0.0
63149,0.0
94816,0.0
613499,0.0
910979,0.0
50617,1.0
529874,0.0
144763,0.0
477049,1.0
718864,1.0
799336,0.0
429124,0.0
16399,0.0
389891,0.0
803662,0.0
45923,1.0
260020,0.0
780749,1.0
618441,0.0
139969,0.0
723808,0.0
188951,2.0
609927,0.0
98321,0.0
513818,0.0
943916,0.0
847508,-1.0
425538,1.0
231808,0.0
618984,0.0
810170,2.0
952783,0.0
310439,0.0
955627,2.0
201714,0.0
253507,0.0
336728,0.0
739980,1.0
652034,1.0
786046,1.0
338331,1.0
978337,1.0
559940,0.0
930566,2.0
619635,2.0
44405,0.0
436944,0.0
609023,0.0
888451,2.0
565182,1.0
230971,0.0
966471,1.0
633801,1.0
596337,0.0
434014,0.0
876617,2.0
60545,1.0
971322,2.0
634921,-1.0
851954,0.0
717758,1.0
421679,0.0
890281,0.0
665551,0.0
356135,0.0
963332,0.0
574829,0.0
81371,1.0
603906,0.0
468076,1.0
659606,0.0
97195,1.0
493580,0.0
880721,0.0
96026,0.0
252046,1.0
856130,1.0
472832,0.0
209090,0.0
609183,1.0
514259,0.0
681249,2.0
25872,0.0
408169,0.0
905925,0.0
459544,0.0
913419,0.0
71764,1.0
92104,2.0
74545,0.0
870533,0.0
393229,0.0
686549,0.0
299868,0.0
725140,0.0
661441,2.0
474203,0.0
242949,1.0
179621,1.0
537577,1.0
847478,1.0
884263,1.0
793221,0.0
819944,1.0
490010,0.0
939135,0.0
323575,1.0
893288,1.0
116830,1.0
362231,0.0
471844,0.0
176547,0.0
565202,1.0
329502,0.0
638907,1.0
614055,-1.0
51534,0.0
945333,1.0
122940,0.0
469138,0.0
880749,1.0
778694,1.0
104364,0.0
368719,0.0
193727,1.0
665192,0.0
565739,0.0
343223,0.0
279885,0.0
892105,2.0
140680,0.0
790521,0.0
412336,1.0
445997,0.0
779795,0.0
681616,1.0
367686,0.0
506370,2.0
132168,1.0
759108,0.0
607329,0.0
833214,1.0
989639,0.0
381419,1.0
152267,0.0
84283,0.0
983881,1.0
657049,1.0
460356,2.0
700177,0.0
724623,1.0
269340,1.0
535460,0.0
552058,1.0
163554,0.0
243130,0.0
943320,0.0
931056,0.0
574005,2.0
321998,1.0
313038,0.0
651974,0.0
744160,0.0
911544,1.0
28314,0.0
420118,1.0
865942,1.0
782992,1.0
175154,0.0
65902,0.0
787883,0.0
791692,2.0
207757,0.0
976442,0.0
758755,0.0
867625,0.0
607007,0.0
938596,1.0
994970,1.0
528695,-1.0
534510,2.0
661942,1.0
715352,0.0
786120,0.0
840591,1.0
649191,1.0
229841,1.0
783682,0.0
218198,1.0
446581,0.0
936827,0.0
152582,0.0
728227,0.0
11920,1.0
622280,0.0
735540,1.0
9279,0.0
757282,0.0
904522,0.0
347211,1.0
820479,0.0
756206,1.0
678920,0.0
440259,0.0
559157,1.0
406889,1.0
388681,2.0
88041,0.0
854980,1.0
922520,0.0
213898,0.0
145369,0.0
860687,2.0
680519,2.0
321220,1.0
882331,0.0
907463,0.0
335976,1.0
622805,0.0
349122,0.0
324368,0.0
581146,1.0
455964,0.0
160166,0.0
580239,0.0
18671,2.0
716376,0.0
979435,1.0
252476,1.0
838635,0.0
846835,0.0
981163,0.0
236535,0.0
927987,1.0
710593,1.0
610576,0.0
758414,2.0
18822,2.0
424206,1.0
154236,0.0
729958,1.0
407521,0.0
824810,1.0
554576,-1.0
996125,0.0
508149,0.0
280895,0.0
110710,1.0
583480,1.0
667841,-1.0
949978,0.0
396471,0.0
837179,0.0
737124,1.0
294524,1.0
641827,0.0
416947,1.0
515505,2.0
588319,0.0
604614,2.0
446458,2.0
37360,0.0
704078,0.0
544705,0.0
63842,1.0
901931,0.0
269577,2.0
138417,0.0
426497,0.0
674947,2.0
247478,1.0
209270,0.0
992108,0.0
255923,2.0
972520,0.0
942975,0.0
664932,1.0
799405,1.0
937887,1.0
173729,-1.0
485359,0.0
134379,1.0
760079,1.0
398627,1.0
32929,0.0
299783,0.0
44735,0.0
728497,0.0
183312,1.0
94753,1.0
14623,0.0
353731,0.0
297818,0.0
713609,0.0
362414,2.0
34025,0.0
704233,1.0
579173,0.0
591696,0.0
315835,1.0
270023,-1.0
926733,0.0
30642,0.0
665957,0.0
28337,0.0
417278,0.0
50742,0.0
358351,1.0
200711,0.0
389793,2.0
454424,0.0
717217,0.0
294907,1.0
198716,0.0
606121,1.0
970000,0.0
398295,0.0
849951,0.0
971806,0.0
500923,0.0
307702,1.0
960324,1.0
645317,1.0
29213,-1.0
477346,0.0
299162,0.0
544515,1.0
880298,1.0
612332,0.0
766985,1.0
361680,1.0
302664,0.0
200394,0.0
447949,2.0
99648,1.0
928859,0.0
83796,0.0
925802,1.0
294633,1.0
303648,1.0
314580,1.0
572088,0.0
200392,1.0
641822,1.0
385091,1.0
556789,0.0
203724,1.0
296730,2.0
916865,0.0
435206,0.0
797442,0.0
586862,1.0
544527,2.0
342507,0.0
159414,1.0
873750,0.0
240786,0.0
912315,0.0
430947,1.0
502009,0.0
406685,0.0
783825,1.0
994307,1.0
826534,1.0
958248,-1.0
965880,0.0
641657,1.0
250465,0.0
447013,0.0
855359,0.0
807064,0.0
986805,1.0
461201,0.0
488707,2.0
895905,0.0
801388,0.0
34910,0.0
242159,1.0
45534,1.0
976055,2.0
937872,0.0
838818,1.0
590122,0.0
21289,1.0
762446,1.0
164145,0.0
397452,0.0
95291,0.0
870694,0.0
419126,0.0
314286,1.0
951661,0.0
187089,1.0
375759,0.0
679611,0.0
422353,1.0
886918,1.0
678095,2.0
839278,0.0
379592,0.0
738080,0.0
336714,1.0
1816,1.0
657388,1.0
683321,0.0
477660,0.0
223453,0.0
421643,0.0
43719,0.0
381965,0.0
294032,0.0
109220,0.0
874526,0.0
440019,0.0
927947,0.0
574554,0.0
128567,1.0
378707,0.0
592854,1.0
456458,1.0
962041,2.0
750953,0.0
52542,1.0
122796,0.0
187289,0.0
265431,0.0
828671,0.0
244357,0.0
753421,0.0
204521,0.0
14384,0.0
938581,0.0
739493,0.0
272480,0.0
293270,2.0
407620,2.0
221779,1.0
700583,0.0
491385,1.0
648006,0.0
271260,0.0
68436,0.0
7675,1.0
820467,0.0
957518,1.0
192926,0.0
970423,0.0
960163,2.0
458966,0.0
644790,1.0
85869,1.0
775140,0.0
802518,-1.0
110473,1.0
640417,1.0
280223,0.0
494357,2.0
174044,0.0
731471,1.0
3723,0.0
3202,0.0
549109,0.0
873234,0.0
580874,1.0
56879,0.0
608787,0.0
151713,2.0
457952,1.0
155514,0.0
572568,1.0
471996,2.0
749681,2.0
85658,0.0
509974,1.0
45633,0.0
163316,1.0
168820,0.0
540509,2.0
203774,1.0
589068,2.0
930997,0.0
327726,0.0
673125,2.0
470462,1.0
275391,0.0
723919,0.0
446680,1.0
141194,1.0
583867,1.0
302930,1.0
757862,0.0
649240,1.0
551327,0.0
162535,0.0
715022,1.0
356711,1.0
279120,-1.0
564,0.0
121545,2.0
242286,0.0
625921,0.0
216342,1.0
534568,1.0
173469,0.0
451677,0.0
565007,2.0
858239,1.0
707167,2.0
581249,0.0
833702,2.0
14926,1.0
448775,2.0
864201,0.0
15881,0.0
57888,0.0
525539,1.0
672859,2.0
297051,1.0
413953,2.0
20613,0.0
783978,1.0
44946,1.0
739146,2.0
242763,2.0
427532,0.0
482620,0.0
338775,0.0
963222,2.0
853096,1.0
178136,2.0
507896,0.0
872710,0.0
756649,0.0
427921,1.0
236300,1.0
472843,1.0
585050,1.0
722000,2.0
652221,0.0
157054,1.0
758676,0.0
842465,0.0
212791,1.0
695776,0.0
699957,0.0
232164,0.0
517116,0.0
930064,1.0
576283,0.0
265567,1.0
17842,0.0
798939,1.0
168339,0.0
106814,0.0
825225,0.0
360538,0.0
612554,1.0
853657,1.0
98480,2.0
177484,1.0
777232,1.0
768047,0.0
881405,1.0
671404,1.0
329427,2.0
184153,1.0
859092,0.0
456205,1.0
280330,1.0
203075,0.0
272683,0.0
102279,1.0
251364,0.0
691018,2.0
171437,0.0
584523,0.0
352915,1.0
938918,0.0
118705,2.0
362862,0.0
162835,0.0
684924,1.0
192051,0.0
302733,2.0
338757,0.0
964326,2.0
84507,1.0
785363,1.0
504198,0.0
232387,0.0
169990,1.0
191543,2.0
746266,0.0
389694,0.0
202010,1.0
693828,0.0
234488,1.0
933815,2.0
536804,1.0
568070,2.0
757915,0.0
214113,1.0
430081,1.0
219191,0.0
154202,0.0
265504,0.0
192317,2.0
231203,0.0
921692,0.0
582394,0.0
103419,2.0
469177,0.0
67327,0.0
409807,0.0
576187,0.0
550239,1.0
648313,1.0
375610,0.0
288718,0.0
661607,0.0
440008,0.0
937627,0.0
721289,0.0
287145,0.0
281673,0.0
886513,0.0
407091,0.0
42518,1.0
742525,1.0
118175,0.0
339939,0.0
746758,1.0
47529,2.0
750212,0.0
162028,0.0
937194,0.0
491132,1.0
474018,0.0
361042,0.0
799826,1.0
513377,0.0
329632,0.0
994041,0.0
721268,1.0
93850,0.0
610899,0.0
418447,1.0
502706,0.0
910420,2.0
103571,0.0
338728,0.0
143979,0.0
908115,1.0
224771,0.0
203179,0.0
784900,0.0
795672,0.0
197824,0.0
158701,2.0
863844,2.0
678273,0.0
291587,1.0
380473,1.0
144028,0.0
296369,0.0
100221,2.0
353354,1.0
74660,0.0
359734,0.0
593537,1.0
461573,2.0
787803,0.0
498737,1.0
700957,1.0
504538,0.0
736901,0.0
651995,0.0
853083,0.0
582931,0.0
356177,1.0
140282,-1.0
615437,2.0
59916,1.0
358757,0.0
144672,1.0
239716,2.0
661831,0.0
795858,1.0
124164,0.0
129832,0.0
112460,0.0
242681,-1.0
160144,0.0
422103,1.0
546746,0.0
219843,1.0
151006,0.0
190868,0.0
994821,0.0
531825,0.0
35242,1.0
858151,2.0
432143,0.0
12320,0.0
831941,0.0
584499,0.0
524383,2.0
795138,2.0
152972,0.0
703808,1.0
620420,1.0
465164,1.0
384067,0.0
231989,1.0
946557,1.0
154720,0.0
948569,1.0
435694,1.0
300631,1.0
702259,1.0
881456,2.0
870399,0.0
997972,2.0
662440,0.0
733984,1.0
578706,0.0
232381,2.0
20967,1.0
277542,0.0
191551,2.0
11712,0.0
729970,0.0
937412,0.0
515785,0.0
27412,1.0
626724,0.0
718433,0.0
467242,0.0
127677,0.0
515849,1.0
962814,0.0
73851,0.0
448294,2.0
388958,0.0
88600,0.0
815016,1.0
342255,0.0
315500,1.0
397781,0.0
497256,1.0
900685,1.0
895026,0.0
837882,0.0
857718,0.0
645914,1.0
429221,1.0
733705,2.0
644143,0.0
168585,1.0
823781,0.0
732801,0.0
484639,0.0
144983,2.0
558804,2.0
78602,2.0
509354,0.0
59464,0.0
702425,1.0
194139,0.0
354470,0.0
697242,0.0
959223,0.0
925997,1.0
964409,1.0
552441,1.0
704720,0.0
637471,1.0
392090,1.0
429352,2.0
418244,2.0
212699,1.0
433115,2.0
596894,0.0
744616,1.0
700389,1.0
499577,1.0
939324,2.0
444327,2.0
899081,2.0
562893,1.0
430444,2.0
590926,0.0
301275,1.0
341119,2.0
629890,0.0
292105,0.0
598093,1.0
578681,0.0
450187,1.0
806371,1.0
377791,0.0
552683,1.0
310662,0.0
493968,1.0
213428,0.0
323918,0.0
659778,1.0
931821,0.0
466144,1.0
485827,0.0
576534,-1.0
880020,0.0
983767,0.0
307996,0.0
901703,1.0
787373,1.0
488684,1.0
138535,2.0
116502,0.0
418892,0.0
695046,2.0
601032,0.0
260117,0.0
84408,2.0
438427,1.0
260358,0.0
564732,0.0
727187,1.0
126996,0.0
166715,0.0
941101,0.0
963211,0.0
206732,0.0
754664,2.0
991119,0.0
573773,2.0
733913,0.0
324298,0.0
286589,0.0
452072,0.0
574560,1.0
582553,0.0
387930,0.0
106633,2.0
209318,0.0
247440,1.0
645123,1.0
632243,0.0
41005,0.0
510964,1.0
126015,0.0
925313,0.0
946901,0.0
645629,2.0
568781,0.0
966168,1.0
164600,0.0
76245,0.0
54719,1.0
7509,0.0
434728,1.0
68985,1.0
889229,1.0
617853,2.0
230037,1.0
598028,1.0
934017,0.0
204685,0.0
275992,0.0
365621,0.0
71091,0.0
972408,0.0
109470,1.0
79549,0.0
362284,0.0
87027,0.0
7240,1.0
703452,0.0
145197,0.0
1945,0.0
712767,0.0
511943,2.0
228503,0.0
675038,1.0
850882,1.0
157092,2.0
993050,0.0
190667,1.0
56081,0.0
320095,0.0
124432,0.0
929212,0.0
770494,0.0
759292,1.0
726964,1.0
355876,0.0
932500,0.0
251875,1.0
147687,1.0
124352,0.0
567215,1.0
47328,2.0
384546,2.0
714132,-1.0
744069,0.0
904328,0.0
174271,1.0
946120,0.0
340483,0.0
280836,1.0
